"CustomerKey","IncomeGroup","BikeBuyer","GeographyKey","FullName","Age","Gender","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","EnglishOccupation","HouseOwnerFlag","MaritalStatus","NumberCarsOwned","MonthsSinceLastPurchase","CommuteDistance"
22540,Low,0,231,Latasha Ramos,42,F,"20000.0000",0,0,Partial High School,Manual,"0",S,2,28,"0-1 Miles"
22541,Low,1,151,Stefanie Martinez,42,F,"30000.0000",0,0,Partial College,Clerical,"0",S,1,28,"2-5 Miles"
22542,Low,0,201,Teresa Alvarez,35,F,"30000.0000",0,0,Partial College,Clerical,"1",S,1,22,"2-5 Miles"
22543,Moderate,1,547,Jeremy Campbell,42,M,"40000.0000",0,0,Graduate Degree,Skilled Manual,"1",S,0,29,"1-2 Miles"
22544,Moderate,0,62,Maria Evans,43,F,"50000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,30,"1-2 Miles"
22545,Moderate,0,51,Brittany Bryant,38,F,"50000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,24,"1-2 Miles"
22546,Moderate,0,543,Nicholas Jones,38,M,"40000.0000",4,4,High School,Skilled Manual,"1",M,3,24,"10+ Miles"
22547,High,0,343,Elijah Flores,44,M,"70000.0000",1,0,Graduate Degree,Skilled Manual,"1",S,0,27,"1-2 Miles"
22548,High,0,358,Angela Brooks,44,F,"70000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,19,"0-1 Miles"
22549,High,0,631,Isabel Russell,44,F,"70000.0000",1,0,Graduate Degree,Skilled Manual,"1",M,0,29,"0-1 Miles"
22550,Low,0,278,Kristopher Rana,49,M,"10000.0000",1,0,Bachelors,Manual,"1",M,0,24,"0-1 Miles"
22551,Low,0,159,Andy Rubio,53,M,"20000.0000",1,0,Graduate Degree,Clerical,"1",S,0,22,"0-1 Miles"
22552,Low,0,222,Andrea Rusko,53,F,"20000.0000",1,0,Graduate Degree,Clerical,"0",S,0,26,"0-1 Miles"
22553,Low,0,262,Melinda Vazquez,80,F,"30000.0000",1,0,Graduate Degree,Clerical,"0",M,0,25,"0-1 Miles"
22554,Low,0,277,Gilbert Xu,46,M,"10000.0000",1,0,Bachelors,Manual,"0",M,0,29,"0-1 Miles"
22555,Low,0,223,Ethan Taylor,57,M,"20000.0000",1,0,Bachelors,Manual,"1",M,0,23,"0-1 Miles"
22556,Low,0,224,Oscar Griffin,57,M,"20000.0000",1,0,Bachelors,Manual,"1",S,0,25,"0-1 Miles"
22557,Low,0,243,Jason Scott,59,M,"10000.0000",1,0,Partial College,Manual,"0",S,0,25,"0-1 Miles"
22558,Low,0,272,Ernest Ye,53,M,"10000.0000",1,0,Partial College,Manual,"1",M,0,27,"0-1 Miles"
22559,Low,0,279,Stacy Vazquez,52,F,"10000.0000",1,0,Partial College,Manual,"1",S,0,30,"0-1 Miles"
22560,Low,0,231,Casey Jai,53,F,"10000.0000",1,0,Partial College,Manual,"1",S,0,28,"0-1 Miles"
22561,Low,0,185,Katie Nara,59,F,"10000.0000",1,0,Partial College,Manual,"0",S,0,25,"0-1 Miles"
22562,Low,0,221,Kelli Li,59,F,"10000.0000",2,0,Partial College,Manual,"1",S,0,29,"0-1 Miles"
22563,Low,0,174,Darren Weber,59,M,"10000.0000",2,0,Partial College,Manual,"0",S,0,23,"0-1 Miles"
22564,Low,0,264,Autumn Sun,53,F,"20000.0000",1,0,Bachelors,Clerical,"1",M,0,22,"0-1 Miles"
22565,Low,0,166,Brenda Subram,60,F,"20000.0000",1,0,Bachelors,Clerical,"0",S,0,21,"0-1 Miles"
22566,Low,1,233,Damien Pal,61,M,"10000.0000",2,0,Partial College,Manual,"1",S,1,21,"0-1 Miles"
22567,Low,0,201,Glenn Zhu,79,M,"20000.0000",1,0,Graduate Degree,Clerical,"1",M,0,26,"0-1 Miles"
22568,Low,0,165,Autumn Wu,78,F,"20000.0000",1,0,Graduate Degree,Clerical,"1",S,0,25,"0-1 Miles"
22569,Low,0,258,Johnny Goel,78,M,"30000.0000",1,0,Graduate Degree,Clerical,"1",M,0,29,"0-1 Miles"
22570,Low,1,273,Jackson Yang,76,M,"30000.0000",1,0,Bachelors,Clerical,"1",S,0,21,"0-1 Miles"
22571,Low,1,9,Armando Vazquez,36,M,"10000.0000",0,0,Partial College,Manual,"1",M,1,26,"2-5 Miles"
22572,Low,1,19,Karen Cai,35,F,"10000.0000",0,0,Partial College,Manual,"1",M,1,26,"2-5 Miles"
22573,Low,1,4,Lance Sanz,35,M,"10000.0000",0,0,Partial College,Manual,"0",S,1,26,"0-1 Miles"
22574,Low,0,13,Randy Zheng,36,M,"10000.0000",0,0,Partial College,Manual,"0",M,1,26,"0-1 Miles"
22575,Low,1,35,Orlando Blanco,35,M,"20000.0000",0,0,Bachelors,Clerical,"0",S,0,26,"0-1 Miles"
22576,Low,1,11,Tony Xu,35,M,"20000.0000",0,0,Bachelors,Clerical,"0",S,0,26,"0-1 Miles"
22577,Low,1,13,Bryant Sai,35,M,"20000.0000",0,0,Bachelors,Clerical,"1",M,0,26,"0-1 Miles"
22578,Low,1,37,Juan Vazquez,38,M,"10000.0000",0,0,High School,Manual,"0",S,2,26,"0-1 Miles"
22579,Low,1,13,Kara Lal,39,F,"10000.0000",1,1,High School,Manual,"0",S,0,26,"1-2 Miles"
22580,Low,1,23,Alexis Long,36,F,"10000.0000",1,1,High School,Manual,"0",S,0,26,"1-2 Miles"
22581,Low,1,19,Theresa Vazquez,36,F,"20000.0000",0,0,Bachelors,Clerical,"0",M,0,26,"0-1 Miles"
22582,Low,1,27,Evelyn Madan,36,F,"20000.0000",0,0,Bachelors,Clerical,"0",S,0,25,"0-1 Miles"
22583,Low,1,25,Troy Sara,38,M,"20000.0000",0,0,Partial College,Manual,"1",S,0,25,"1-2 Miles"
22584,Low,0,211,Meagan Lopez,54,F,"20000.0000",1,1,Partial College,Manual,"1",S,0,26,"1-2 Miles"
22585,Low,1,144,Kelvin He,54,M,"30000.0000",4,0,Graduate Degree,Clerical,"0",S,0,27,"0-1 Miles"
22586,Low,1,279,Derek Shen,49,M,"30000.0000",3,0,Graduate Degree,Clerical,"0",M,0,21,"0-1 Miles"
22587,Low,1,150,Gina Alonso,50,F,"20000.0000",1,1,Partial College,Manual,"0",S,0,27,"0-1 Miles"
22588,Low,0,239,Teresa Martin,55,F,"20000.0000",1,1,Partial College,Manual,"1",S,0,25,"1-2 Miles"
22589,Low,0,262,Cynthia Suri,55,F,"20000.0000",1,1,Partial College,Manual,"1",S,0,24,"1-2 Miles"
22590,Low,1,171,Oscar Hughes,56,M,"20000.0000",2,0,Partial College,Manual,"0",M,1,27,"0-1 Miles"
22591,Low,1,147,Jon Becker,52,M,"30000.0000",1,0,Graduate Degree,Clerical,"0",S,0,27,"0-1 Miles"
22592,Low,1,269,Lindsey Anand,56,F,"30000.0000",3,0,Graduate Degree,Clerical,"1",S,0,21,"0-1 Miles"
22593,Low,1,190,Thomas Johnson,55,M,"30000.0000",3,0,Bachelors,Clerical,"0",S,0,24,"0-1 Miles"
22594,Low,1,231,Gabriella James,55,F,"30000.0000",3,0,Bachelors,Clerical,"0",M,0,21,"0-1 Miles"
22595,Moderate,1,180,Nicolas Xie,49,M,"40000.0000",3,0,Graduate Degree,Clerical,"1",M,0,25,"0-1 Miles"
22596,Low,1,248,Omar Xu,51,M,"30000.0000",0,0,Bachelors,Clerical,"1",M,0,21,"0-1 Miles"
22597,Low,1,140,Rachael Chandra,50,F,"30000.0000",0,0,Bachelors,Clerical,"1",M,0,27,"0-1 Miles"
22598,Low,1,163,Donald Sanchez,56,M,"30000.0000",0,0,Bachelors,Clerical,"0",S,0,27,"0-1 Miles"
22599,Moderate,1,244,Philip Gill,56,M,"40000.0000",3,0,Graduate Degree,Clerical,"0",M,0,21,"0-1 Miles"
22600,Low,1,241,Maurice Kumar,41,M,"30000.0000",1,0,Bachelors,Clerical,"1",S,0,20,"0-1 Miles"
22601,Low,1,183,Aimee Gao,57,F,"30000.0000",1,0,Bachelors,Clerical,"0",M,0,24,"0-1 Miles"
22602,Low,1,275,Kelli Andersen,39,F,"10000.0000",2,2,High School,Manual,"1",S,0,20,"0-1 Miles"
22603,Low,1,189,Autumn He,40,F,"10000.0000",2,2,High School,Manual,"1",S,0,24,"0-1 Miles"
22604,Low,1,243,Wyatt Simmons,45,M,"20000.0000",0,0,Partial College,Manual,"1",S,1,20,"2-5 Miles"
22605,Low,1,273,Derrick Schmidt,45,M,"20000.0000",0,0,Partial College,Manual,"0",S,1,20,"1-2 Miles"
22606,Low,1,149,Alfredo Hernandez,40,M,"20000.0000",0,0,Partial College,Manual,"1",S,1,27,"2-5 Miles"
22607,Low,1,171,Whitney Gonzalez,45,F,"20000.0000",0,0,Partial College,Manual,"0",S,1,26,"1-2 Miles"
22608,Low,1,233,Arthur Munoz,46,M,"10000.0000",2,2,High School,Manual,"1",S,0,20,"0-1 Miles"
22609,Low,1,141,Clarence Cai,45,M,"30000.0000",0,0,Bachelors,Clerical,"1",M,0,26,"0-1 Miles"
22610,Low,1,163,Brent Chen,45,M,"30000.0000",0,0,Bachelors,Clerical,"1",M,0,26,"0-1 Miles"
22611,Moderate,1,267,Chad Deng,45,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,21,"0-1 Miles"
22612,Low,1,191,Franklin Huang,46,M,"20000.0000",0,0,Partial College,Manual,"0",S,1,24,"2-5 Miles"
22613,Low,1,264,Dale Luo,46,M,"20000.0000",0,0,Partial College,Manual,"0",S,1,31,"2-5 Miles"
22614,Low,1,255,Tommy Shan,40,M,"30000.0000",0,0,Bachelors,Clerical,"1",S,0,31,"0-1 Miles"
22615,Low,1,157,Misty Xu,46,F,"30000.0000",0,0,Bachelors,Clerical,"0",S,0,26,"0-1 Miles"
22616,Moderate,1,258,Jake Zhang,46,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",S,0,21,"0-1 Miles"
22617,Moderate,1,117,Andres Nath,35,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,20,"0-1 Miles"
22618,Moderate,1,244,Rosa Cai,46,F,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,20,"0-1 Miles"
22619,Moderate,1,147,Robin Hernandez,47,F,"50000.0000",0,0,Graduate Degree,Skilled Manual,"0",S,0,20,"0-1 Miles"
22620,Moderate,1,157,Stefanie Suri,46,F,"50000.0000",0,0,Graduate Degree,Skilled Manual,"0",S,0,30,"0-1 Miles"
22621,Moderate,1,162,Xavier Davis,40,M,"50000.0000",0,0,Graduate Degree,Skilled Manual,"1",M,0,28,"0-1 Miles"
22622,Low,0,257,Neil Sanz,63,M,"10000.0000",3,0,Partial College,Manual,"0",M,2,24,"0-1 Miles"
22623,Low,1,176,Jamie Suarez,64,M,"10000.0000",3,0,Partial College,Manual,"0",S,2,26,"0-1 Miles"
22624,Low,0,189,Sandra Wu,64,F,"10000.0000",3,0,High School,Manual,"0",M,2,19,"0-1 Miles"
22625,Low,0,221,Meagan Patel,47,F,"10000.0000",3,3,High School,Manual,"1",S,0,30,"0-1 Miles"
22626,Low,1,208,Arturo Anand,47,M,"10000.0000",3,3,High School,Manual,"1",S,0,24,"0-1 Miles"
22627,Low,1,144,Shawna Sharma,42,F,"20000.0000",1,1,Partial College,Manual,"0",S,0,26,"0-1 Miles"
22628,Low,1,130,Marshall Lu,47,M,"20000.0000",1,1,Partial College,Manual,"1",M,1,26,"2-5 Miles"
22629,Moderate,0,241,Matthew Rodriguez,92,M,"40000.0000",1,0,Graduate Degree,Clerical,"1",M,0,26,"0-1 Miles"
22630,Low,1,237,Roger Wu,41,M,"30000.0000",1,0,Bachelors,Clerical,"1",M,0,31,"1-2 Miles"
22631,Low,1,237,Theodore Serrano,47,M,"30000.0000",1,0,Bachelors,Clerical,"0",S,0,31,"0-1 Miles"
22632,Moderate,1,199,Tabitha Perez,47,F,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,24,"0-1 Miles"
22633,Moderate,1,120,Claudia Zhao,47,F,"40000.0000",0,0,Graduate Degree,Clerical,"1",S,0,27,"0-1 Miles"
22634,Moderate,1,241,Giraldo Sandoval,47,F,"40000.0000",0,0,Graduate Degree,Clerical,"1",S,0,20,"0-1 Miles"
22635,Moderate,1,244,Kristi Hernandez,48,F,"40000.0000",0,0,Graduate Degree,Clerical,"0",S,0,20,"0-1 Miles"
22636,Moderate,1,265,Stacey Zhu,42,F,"40000.0000",0,0,Bachelors,Clerical,"0",S,0,20,"0-1 Miles"
22637,Moderate,1,267,Ana Alexander,41,F,"40000.0000",0,0,Bachelors,Clerical,"1",M,0,20,"0-1 Miles"
22638,Low,1,161,Kristi Gutierrez,42,F,"10000.0000",3,3,Partial High School,Manual,"1",S,1,26,"0-1 Miles"
22639,Low,1,239,Lori Munoz,37,F,"20000.0000",1,1,Partial College,Manual,"1",S,1,30,"2-5 Miles"
22640,Low,1,261,Caleb Li,48,M,"20000.0000",1,1,Partial College,Manual,"1",M,1,30,"2-5 Miles"
22641,Low,1,223,Abigail Diaz,37,F,"20000.0000",1,1,Partial College,Manual,"1",S,1,23,"2-5 Miles"
22642,Low,1,269,Garrett Rivera,37,M,"20000.0000",1,1,Partial College,Manual,"0",S,1,30,"1-2 Miles"
22643,Low,1,230,Brenda Suri,48,F,"20000.0000",1,1,High School,Manual,"1",S,1,30,"2-5 Miles"
22644,Low,1,147,Marc Ortega,43,M,"30000.0000",1,1,Bachelors,Clerical,"1",S,0,26,"1-2 Miles"
22645,Low,1,184,Isabella Murphy,49,F,"30000.0000",1,1,Bachelors,Clerical,"0",S,1,23,"0-1 Miles"
22646,Low,1,247,Cara She,49,F,"20000.0000",1,1,High School,Manual,"0",S,1,30,"1-2 Miles"
22647,Moderate,1,207,Taylor Martinez,48,F,"40000.0000",0,0,Bachelors,Clerical,"0",S,0,24,"0-1 Miles"
22648,Moderate,1,222,Kaitlin Srini,48,F,"40000.0000",0,0,Bachelors,Clerical,"0",S,0,23,"0-1 Miles"
22649,Low,1,184,Corey Tang,44,M,"30000.0000",1,1,Bachelors,Clerical,"0",S,1,23,"0-1 Miles"
22650,Low,1,115,Kristina Suri,49,F,"30000.0000",1,1,Bachelors,Clerical,"0",S,1,26,"0-1 Miles"
22651,Low,1,211,Frederick Sara,49,M,"30000.0000",1,1,Bachelors,Clerical,"0",S,1,23,"0-1 Miles"
22652,Low,1,168,Gilbert Shan,50,M,"20000.0000",2,2,High School,Manual,"1",S,0,26,"0-1 Miles"
22653,Low,1,256,Carolyn Dominguez,50,F,"20000.0000",2,2,High School,Manual,"1",S,0,30,"0-1 Miles"
22654,Low,1,215,Orlando Romero,50,M,"20000.0000",2,2,High School,Manual,"1",S,1,23,"0-1 Miles"
22655,Low,1,120,Lucas Young,45,M,"20000.0000",2,2,High School,Manual,"1",S,1,25,"0-1 Miles"
22656,Low,1,243,Willie Goel,51,M,"10000.0000",5,2,Partial High School,Manual,"1",S,1,29,"0-1 Miles"
22657,Low,0,273,Clinton Suarez,46,M,"10000.0000",3,2,Partial High School,Manual,"1",S,1,23,"0-1 Miles"
22658,Low,0,220,Devin Rodriguez,51,M,"20000.0000",2,2,High School,Manual,"1",S,2,21,"0-1 Miles"
22659,Low,0,120,Shawna Luo,46,F,"20000.0000",2,2,High School,Manual,"1",S,2,21,"0-1 Miles"
22660,Low,0,155,Monica Lopez,46,F,"20000.0000",2,2,High School,Manual,"0",S,2,19,"0-1 Miles"
22661,Low,0,215,Tracy Shan,40,F,"30000.0000",1,1,Bachelors,Skilled Manual,"1",M,2,21,"0-1 Miles"
22662,Low,0,241,Tyrone Carlson,52,M,"30000.0000",1,1,Bachelors,Skilled Manual,"1",M,2,21,"0-1 Miles"
22663,Low,1,191,Terrence Deng,50,M,"30000.0000",2,2,Partial College,Manual,"1",S,0,23,"0-1 Miles"
22664,Moderate,1,187,Dawn Yang,49,F,"40000.0000",0,0,Bachelors,Professional,"0",M,0,22,"0-1 Miles"
22665,Moderate,1,120,Orlando Diaz,49,M,"40000.0000",0,0,Bachelors,Professional,"0",S,0,27,"0-1 Miles"
22666,Moderate,1,159,Mayra Srini,49,F,"40000.0000",0,0,Bachelors,Professional,"0",M,0,26,"0-1 Miles"
22667,Moderate,1,239,Roy Rana,38,M,"40000.0000",0,0,Bachelors,Professional,"1",S,0,31,"0-1 Miles"
22668,Moderate,1,245,Adrienne Hernandez,44,F,"40000.0000",0,0,Bachelors,Professional,"0",M,0,31,"0-1 Miles"
22669,Moderate,1,250,Lindsay Raji,44,F,"40000.0000",0,0,Bachelors,Professional,"1",S,0,31,"0-1 Miles"
22670,Moderate,0,278,Erika Sanz,49,F,"60000.0000",0,0,Graduate Degree,Skilled Manual,"1",M,0,29,"0-1 Miles"
22671,Low,1,243,Wyatt King,52,M,"30000.0000",2,2,Partial College,Manual,"1",S,0,29,"0-1 Miles"
22672,Low,0,241,Crystal Wu,52,F,"30000.0000",2,2,Partial College,Clerical,"1",S,0,25,"0-1 Miles"
22673,Low,1,222,Andy Gill,52,M,"30000.0000",2,2,Partial College,Clerical,"1",S,0,23,"0-1 Miles"
22674,Low,1,120,Troy Prasad,52,M,"30000.0000",2,2,Partial College,Clerical,"1",S,0,25,"0-1 Miles"
22675,Low,1,196,Alexandra Winston,39,F,"30000.0000",2,2,Partial College,Clerical,"1",S,1,23,"0-1 Miles"
22676,Low,0,193,Stefanie Jordan,45,F,"30000.0000",2,2,Partial College,Clerical,"1",S,1,30,"0-1 Miles"
22677,Low,0,132,Reginald Carlson,50,M,"30000.0000",2,2,Partial College,Clerical,"1",S,2,21,"0-1 Miles"
22678,Moderate,1,120,Sydney Lee,40,F,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,25,"0-1 Miles"
22679,Moderate,1,159,Derrick Dominguez,51,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,24,"0-1 Miles"
22680,Moderate,1,151,Lee Suarez,51,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,21,"0-1 Miles"
22681,Low,0,220,Tristan Barnes,52,M,"30000.0000",2,2,Partial College,Clerical,"1",S,2,26,"0-1 Miles"
22682,Low,0,226,Willie Luo,52,M,"30000.0000",2,2,Partial College,Clerical,"0",S,2,19,"0-1 Miles"
22683,Low,0,190,David Garcia,52,M,"30000.0000",3,3,Partial College,Clerical,"1",S,0,27,"0-1 Miles"
22684,Moderate,1,147,Lauren Cooper,52,F,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,21,"0-1 Miles"
22685,Low,1,132,Barbara Ma,36,F,"30000.0000",3,3,Partial College,Clerical,"1",S,1,25,"0-1 Miles"
22686,Low,1,251,Wayne Anand,36,M,"30000.0000",3,3,Partial College,Clerical,"1",S,2,29,"0-1 Miles"
22687,Moderate,1,246,Javier Jiménez,52,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,0,32,"0-1 Miles"
22688,Low,0,121,Seth Perez,53,M,"30000.0000",1,0,Partial College,Clerical,"0",S,1,25,"2-5 Miles"
22689,Low,1,211,Gilbert Zheng,53,M,"30000.0000",1,0,Partial College,Clerical,"0",S,1,22,"0-1 Miles"
22690,Moderate,1,211,Kurt Luo,42,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,1,22,"0-1 Miles"
22691,Moderate,1,219,Gerald Raman,53,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,1,22,"0-1 Miles"
22692,Moderate,1,185,Paula Alonso,53,F,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,1,21,"0-1 Miles"
22693,Moderate,1,226,Darryl Gao,53,M,"40000.0000",1,0,Bachelors,Skilled Manual,"1",M,1,30,"0-1 Miles"
22694,Low,1,129,Molly Kapoor,38,F,"30000.0000",3,3,Partial College,Clerical,"1",S,2,25,"0-1 Miles"
22695,Low,1,256,Darren Martin,37,M,"30000.0000",4,4,Partial College,Clerical,"1",S,3,29,"0-1 Miles"
22696,Low,0,191,Kari Vazquez,38,F,"20000.0000",0,0,High School,Manual,"1",S,1,21,"2-5 Miles"
22697,Low,0,221,Harold Sara,38,M,"20000.0000",0,0,High School,Manual,"0",S,1,29,"2-5 Miles"
22698,Low,0,211,Bradley Andersen,41,M,"10000.0000",0,0,Partial High School,Manual,"0",M,2,28,"0-1 Miles"
22699,Low,0,160,Clarence Chande,40,M,"10000.0000",0,0,Partial High School,Manual,"1",M,2,21,"0-1 Miles"
22700,Low,0,123,Gina Serrano,35,F,"10000.0000",0,0,Partial High School,Manual,"0",M,2,25,"0-1 Miles"
22701,Low,0,168,Anne Navarro,40,F,"20000.0000",0,0,High School,Manual,"0",S,1,25,"5-10 Miles"
22702,Low,0,215,Patricia Gonzalez,41,F,"20000.0000",0,0,High School,Manual,"0",S,1,21,"5-10 Miles"
22703,Low,0,211,Melvin Raji,39,M,"20000.0000",0,0,High School,Manual,"0",S,1,19,"5-10 Miles"
22704,Low,0,197,Bethany Raje,40,F,"20000.0000",0,0,High School,Manual,"0",S,1,26,"5-10 Miles"
22705,Low,0,125,Adriana Kapoor,39,F,"20000.0000",0,0,Partial High School,Manual,"0",S,1,30,"2-5 Miles"
22706,Low,0,132,Andy Ruth,39,F,"30000.0000",0,0,Partial College,Clerical,"1",S,1,19,"2-5 Miles"
22707,Low,0,171,Haley Russell,40,F,"30000.0000",0,0,Partial College,Clerical,"0",S,1,24,"2-5 Miles"
22708,Low,0,219,Anne Ruiz,41,F,"10000.0000",0,0,Partial High School,Manual,"1",S,2,23,"0-1 Miles"
22709,Low,0,186,Tamara Gao,36,F,"20000.0000",0,0,Partial High School,Manual,"0",S,2,23,"0-1 Miles"
22710,Low,0,145,Trisha Zhao,41,F,"20000.0000",0,0,Partial High School,Manual,"0",M,2,28,"0-1 Miles"
22711,Low,1,131,Isaiah Hernandez,42,M,"30000.0000",0,0,Partial College,Clerical,"0",S,1,25,"0-1 Miles"
22712,Low,1,184,Monique Romero,42,F,"30000.0000",0,0,Partial College,Clerical,"0",S,1,22,"2-5 Miles"
22713,High,1,49,Joseph Miller,49,M,"70000.0000",3,0,Partial College,Professional,"0",S,2,20,"0-1 Miles"
22714,High,0,64,Angelica Alexander,50,F,"90000.0000",4,4,Partial College,Professional,"1",M,3,26,"0-1 Miles"
22715,High,0,66,Marcus Watson,50,M,"90000.0000",4,4,Partial College,Professional,"1",M,3,27,"0-1 Miles"
22716,High,1,614,Caleb Nelson,39,M,"100000.0000",3,1,Bachelors,Management,"1",S,4,25,"2-5 Miles"
22717,High,1,644,Nicole Watson,45,F,"100000.0000",4,1,Partial College,Professional,"1",M,4,25,"2-5 Miles"
22718,High,1,299,Zachary Simmons,50,M,"110000.0000",2,2,Bachelors,Management,"1",M,3,25,"2-5 Miles"
22719,High,1,311,Jesse Brooks,50,M,"110000.0000",3,2,Bachelors,Management,"1",S,4,25,"2-5 Miles"
22720,High,0,337,Jonathan Alexander,39,M,"130000.0000",1,1,Graduate Degree,Management,"1",M,4,20,"0-1 Miles"
22721,Moderate,0,607,Colleen Lin,53,F,"40000.0000",4,3,High School,Skilled Manual,"1",M,2,24,"2-5 Miles"
22722,High,1,302,Tina Fernandez,53,F,"70000.0000",1,0,Bachelors,Professional,"0",S,1,25,"0-1 Miles"
22723,Moderate,0,383,Alexander Anderson,73,M,"60000.0000",3,0,Graduate Degree,Management,"1",M,2,22,"1-2 Miles"
22724,High,0,315,Noah Evans,63,M,"70000.0000",5,0,Bachelors,Management,"1",M,2,25,"10+ Miles"
22725,Moderate,0,633,Richard Gonzales,72,M,"60000.0000",3,0,Graduate Degree,Management,"1",M,2,24,"10+ Miles"
22726,Moderate,0,623,Anna Morris,66,F,"60000.0000",3,0,Graduate Degree,Management,"1",M,2,20,"1-2 Miles"
22727,Moderate,0,611,Jodi She,66,F,"60000.0000",3,0,Graduate Degree,Management,"1",M,2,28,"10+ Miles"
22728,High,0,49,Arianna Russell,72,F,"70000.0000",5,0,Bachelors,Management,"1",M,2,30,"10+ Miles"
22729,High,0,326,Seth Nelson,72,M,"70000.0000",5,0,Bachelors,Management,"1",M,2,28,"10+ Miles"
22730,High,0,62,Timothy Perez,73,M,"70000.0000",5,0,Bachelors,Management,"1",M,2,23,"10+ Miles"
22731,High,0,331,Brandon Henderson,72,M,"70000.0000",5,0,Bachelors,Management,"1",M,2,25,"10+ Miles"
22732,High,1,66,Sean Turner,72,M,"80000.0000",5,0,Bachelors,Management,"1",M,2,20,"1-2 Miles"
22733,High,1,611,Alexandria Powell,73,F,"80000.0000",5,0,Bachelors,Management,"0",M,2,25,"1-2 Miles"
22734,Low,0,360,Maria Adams,71,F,"30000.0000",5,0,Partial High School,Clerical,"0",S,2,30,"1-2 Miles"
22735,Moderate,0,539,Katherine Jones,71,F,"40000.0000",4,0,High School,Professional,"1",M,2,27,"10+ Miles"
22736,Moderate,0,642,Katherine Morgan,71,F,"40000.0000",4,0,High School,Professional,"0",M,2,29,"1-2 Miles"
22737,High,0,299,Heidi Sai,71,F,"70000.0000",4,0,Bachelors,Management,"1",M,2,26,"10+ Miles"
22738,High,0,347,Haley Diaz,66,F,"70000.0000",4,0,Bachelors,Management,"1",M,2,22,"1-2 Miles"
22739,High,0,52,Destiny Rodriguez,71,F,"70000.0000",4,0,Bachelors,Management,"1",M,2,30,"10+ Miles"
22740,Moderate,0,299,Kimberly Rogers,70,F,"40000.0000",4,0,High School,Professional,"0",S,2,21,"1-2 Miles"
22741,Moderate,0,607,Darryl He,70,M,"40000.0000",4,0,High School,Professional,"1",M,2,29,"10+ Miles"
22742,Moderate,0,536,Nathan Nelson,70,M,"40000.0000",4,0,High School,Professional,"0",S,2,29,"2-5 Miles"
22743,Moderate,0,623,Kaylee Murphy,64,F,"40000.0000",5,0,High School,Professional,"1",M,2,29,"10+ Miles"
22744,Moderate,0,311,Edward Wright,70,M,"40000.0000",5,0,High School,Professional,"0",S,3,22,"2-5 Miles"
22745,Moderate,1,385,Alexandria Patterson,71,F,"40000.0000",5,0,High School,Professional,"1",M,3,29,"10+ Miles"
22746,High,0,311,Erica Zhang,70,F,"70000.0000",5,0,Bachelors,Management,"1",M,2,25,"2-5 Miles"
22747,High,0,325,Brianna Martinez,70,F,"70000.0000",5,0,Bachelors,Management,"1",M,2,28,"10+ Miles"
22748,High,1,62,Adam Phillips,69,M,"70000.0000",5,0,Bachelors,Management,"1",S,3,20,"10+ Miles"
22749,High,1,632,Miranda Patterson,69,F,"70000.0000",5,0,Bachelors,Management,"1",M,4,25,"10+ Miles"
22750,High,0,315,Jesse Gonzalez,69,M,"70000.0000",5,0,Bachelors,Management,"1",M,4,22,"2-5 Miles"
22751,Moderate,0,316,Samuel Rodriguez,69,M,"60000.0000",4,0,Bachelors,Management,"0",M,2,26,"2-5 Miles"
22752,Moderate,0,543,Daniel Brown,69,M,"60000.0000",4,0,Bachelors,Management,"0",M,2,27,"2-5 Miles"
22753,High,1,547,Hailey Morgan,68,F,"70000.0000",2,1,Partial College,Professional,"0",S,1,25,"2-5 Miles"
22754,High,0,627,Robert Foster,69,M,"70000.0000",2,1,Partial College,Professional,"1",M,1,23,"10+ Miles"
22755,High,0,49,Christian Brown,68,M,"70000.0000",2,1,Partial College,Professional,"1",M,1,20,"2-5 Miles"
22756,High,0,299,Jon Nath,68,M,"70000.0000",2,1,Partial College,Professional,"1",M,1,27,"2-5 Miles"
22757,High,0,339,Savannah Peterson,68,F,"70000.0000",2,1,Partial College,Professional,"1",M,1,19,"2-5 Miles"
22758,Moderate,1,539,Katherine Jackson,62,F,"60000.0000",2,1,Partial College,Professional,"0",S,1,28,"2-5 Miles"
22759,Moderate,0,631,Julia Ramirez,67,F,"60000.0000",2,1,Partial College,Professional,"1",M,1,26,"10+ Miles"
